//粤联频道数据收集自网络上的分享260215开通IPV6
新闻HU27,#genre#
小草,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f580000bqvq5p2kgg1hr4fgtkng&ratio=720p&line=0
相亲,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c60jn0jc77ub7fe89m40&ratio=720p&line=0
老蔫完婚,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fg10000c60m92rc77u5ej7mmsng&ratio=720p&line=0
小九老乐,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c60nakjc77uevuqtr0og&ratio=720p&line=0
小九老乐,https://vd3.bdstatic.com/mda-maqs355itqp221rx/v2-hknm/hd/mda-maqs355itqp221rx.mp4?pd=19&vt=1
我想有个家,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c60nc6rc77uagbknpq2g&ratio=720p&line=0
红高粱模特队,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c6171i3c77u8ecm81v3g&ratio=720p&line=0
办班,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f830000bqvq3vcssiod1f1acv10&ratio=720p&line=0
门神,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300fc60000br0001o28atnt9prms8g&ratio=720p&line=0
年前年后,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0300f250000br00c6t03hnekstiv2rg&ratio=720p&line=0
买车之后,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f800000br000orfsqhjv7gleirg&ratio=720p&line=0
卖梨,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f850000bqvq43ueankk4sopbea0&ratio=720p&line=0
城市打工妹,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fb00000br0007k2v0nbugkvpqc0&ratio=720p&line=0
如此竞争,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fe60000br000frls1kbc9rjapeg&ratio=720p&line=0
儿子大了,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f020000bqvq3u89lgt8of4fk0tg&ratio=720p&line=0
心病,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200fg10000c61b1s3c77u7o39651kg&ratio=720p&line=0
同学会,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0200f9c0000brabn8v70gfhplsfi78g&ratio=720p&line=0
拜年,https://aweme.snssdk.com/aweme/v1/playwm/?video_id=v0d00fg10000c83hhi3c77u01a8d7hp0&ratio=720p&line=0

相声快板,#genre#

新虎口遐想,https://vd4.bdstatic.com/mda-jarfmdf8su7sckk3/hd/mda-jarfmdf8su7sckk3.mp4?auth_key=1655295819-0-0-df94f7531d93ff90ad12888c89a672ca&bcevod_channel=searchbox_feed&cd=0&pd=1&pt=3&logid=3219421685&vid=8705230262897615568&abtest=all
冯巩郭冬临狗不理包子,https://vd2.bdstatic.com/mda-jdqwqnk1xxszhw8c/mda-jdqwqnk1xxszhw8c.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2275698282&vid=17330773072848394300&auth_key=1655291275-0-0-73fe6c276ababcdb43b87a4fda6002df&bcevod_channel=searchbox_feed
牛群冯巩领导冒号,https://vdse.bdstatic.com//123b1e01f5128d0e71b4f392ec1a971c.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-12T06%3A54%3A23Z%2F-1%2Fhost%2F6274ff464fd635b6108aacc556df42224f265e9b3f4bd3a37a74cbdbf985d0b8
冯巩相声,https://vdse.bdstatic.com//65873c285f222c4cfeecf527f3e84259.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T09%3A55%3A46Z%2F-1%2Fhost%2F9119b3500a8e21fb21665d9576bbf410e5a0fa8904ccc1ce0d3aabde21c99c8a
牛群冯巩我的儿子,https://vdse.bdstatic.com//f27179e048a85dd2f00d16f6a13ac370.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-15T08%3A43%3A23Z%2F-1%2Fhost%2F026eb7ddc17de37a053903ceb90523b0265d8e5c7ed8eb5b20f5cc0de186f27c
牛群冯巩两个弄潮儿,https://vd3.bdstatic.com/mda-mkqdhm17rs7198m6/hd/cae_h264/1637859905115117938/mda-mkqdhm17rs7198m6.mp4?pd=19&vt=1
要条件,https://vd2.bdstatic.com/mda-kgah4byryi8gsqk8/v1-cae/mda-kgah4byryi8gsqk8.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1347013120&vid=11361264719745011699&auth_key=1655290347-0-0-5dfca4bc79fbe4b6685de35fd1e0a622&bcevod_channel=searchbox_feed
杨晓琼郓城莲花落艺人16年在央视的表演,https://vd4.bdstatic.com/mda-jktm49022eqbpdg4/mda-jktm49022eqbpdg4.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0244953741&vid=4903036229481766515&auth_key=1655084045-0-0-f56cd1a3b6487c138df5175d1c625e4c&bcevod_channel=searchbox_feed
杨晓琼调侃宋丫头,https://vdse.bdstatic.com//7781ad941fa1f6c26e7714bbbb3d378a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-09T13%3A37%3A07Z%2F-1%2Fhost%2Fc99263a876c0f08f3e74a584251bc4025661936efe8d15a1e2c78640edbe672c&abtest=213271
杨晓琼最经典一段,https://vdse.bdstatic.com//b72334d6ae73bdc0acc55a347ad52c34.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-09T20%3A51%3A44Z%2F-1%2Fhost%2Fd95d42f2eff43045ee7d306daf7430f9e6c36c82dd379e86fc575310a01c305d&abtest=213271
杨晓琼六十老人救人遭毒打,https://vd3.bdstatic.com/mda-idkmk60wzx8shngb/hd/mda-idkmk60wzx8shngb.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%2C%221080p%22%5D
王金龙唱出莲花落精髓,https://vdse.bdstatic.com//64e1b01acdd8d6455af136c85f8ede1a.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-06-11T10%3A09%3A44Z%2F-1%2Fhost%2Fc5b111ac45b550964096741d82cf67a7be464c717fb2904a7f08cc28800104f0&abtest=213271
杨晓琼劝世人,https://vd3.bdstatic.com/mda-kg7m8p8jk38q4ef2/v1-cae/hd/mda-kg7m8p8jk38q4ef2.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%221080p%22%2C%22hd%22%5D
宋天福女儿莲花落,https://vd3.bdstatic.com/mda-kkefr8gqwctx282h/hd/mda-kkefr8gqwctx282h.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
杨晓琼莲花落好听,https://vd3.bdstatic.com/mda-jdbfzzh7n798h1ut/hd/mda-jdbfzzh7n798h1ut.mp4?pd=19&vt=1&playlist=%5B%22hd%22%2C%22sc%22%5D
杨晓琼最新要饭3,https://vd3.bdstatic.com/mda-kg8pv7vzbxkr5edt/hd/mda-kg8pv7vzbxkr5edt.mp4?pd=19&vt=1&playlist=%5B%22sc%22%2C%221080p%22%2C%22hd%22%5D
杨晓琼三人唱劝人方,https://vd3.bdstatic.com/mda-jd1gqwbm4the7c80/hd/mda-jd1gqwbm4the7c80.mp4?pd=19&vt=1
杨晓琼街头要饭,https://vdse.bdstatic.com//eca3b2683266ee190800d8cff5c0c6a8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2021-03-02T01%3A21%3A27Z%2F-1%2Fhost%2Fe34cd87010c6a86ea8734435ed79f0abcad8dc3c54f83e37dcc9bc29e41d8d92&abtest=213271
杨晓琼唱老来难,https://vd3.bdstatic.com/mda-kggifhwi2w08snu5/hd/mda-kggifhwi2w08snu5.mp4?pd=19&vt=1
杨晓琼结婚难,https://vd3.bdstatic.com/mda-jd1qh4xet8w49ge0/hd/mda-jd1qh4xet8w49ge0.mp4?pd=19&vt=1&playlist=%5B%22hd%22%5D
王金龙劝赌莲花落,https://vd3.bdstatic.com/mda-jd0nnajaiu4pjbt8/hd/mda-jd0nnajaiu4pjbt8.mp4?pd=19&vt=1
杨晓琼刷街,https://vd3.bdstatic.com/mda-idmkqtibtzyzkwri/logo/mda-idmkqtibtzyzkwri.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2204255381&vid=14083136975507213627&auth_key=1655100404-0-0-96f298b228cb7ed7d34e246f92ebef4f&bcevod_channel=searchbox_feed
杨晓琼大闹春晚,https://vd1.bdstatic.com/mda-ha3wgyejrkcq0jud/mda-ha3wgyejrkcq0jud.mp4?playlist=%5B%22hd%22%2C+%22sc%22%5D&pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2125419206&vid=2739067105962557863&auth_key=1655100325-0-0-a0a5a888a9f09273482ebd379ebc6a54&bcevod_channel=searchbox_feed
杨晓琼赞郓城麻辣烫,https://vd3.bdstatic.com/mda-jdpndjp1v1jz1ujv/mda-jdpndjp1v1jz1ujv.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0848956681&vid=10238512764995178241&auth_key=1655099049-0-0-2b5386996585edc0579f1031625633c9&bcevod_channel=searchbox_feed
杨晓琼暑假洗澡,https://vd2.bdstatic.com/mda-jkt4dvp8575ibprn/mda-jkt4dvp8575ibprn.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=0554843168&vid=13064769158661196336&auth_key=1655098754-0-0-247256f5692b195f360d5cbd44e5f5ed&bcevod_channel=searchbox_feed
杨晓琼真喜庆,https://vd3.bdstatic.com/mda-kc6d1ufaud89mzu2/mda-kc6d1ufaud89mzu2.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2012358077&vid=8852202819487302894&auth_key=1655100212-0-0-00640f5716b8f79937ed6b0bddfdf4df&bcevod_channel=searchbox_feed
宋天福我是大明星要饭要到电视,https://vd3.bdstatic.com/mda-kkj3jmzu5p2ftvhj/mda-kkj3jmzu5p2ftvhj.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2545324337&vid=4995212536240997817&auth_key=1655107945-0-0-c9437f7759d6b45dc0061c8e223c2a8e&bcevod_channel=searchbox_feed
宋天福现场表演,https://vd3.bdstatic.com/mda-jmgqbup3vu6kbtb0/mda-jmgqbup3vu6kbtb0.mp4?playlist=%5B%22hd%22%2C%22sc%22%5D&pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=1593286976&vid=14372004599969065577&auth_key=1655106993-0-0-04440e1897a53c963d208f72ce3e4e6d&bcevod_channel=searchbox_feed
宋天福大战姬云龙,https://vd2.bdstatic.com/mda-kmfipauatpdx480x/mda-kmfipauatpdx480x.mp4?pd=-1&pt=0&cr=0&vt=0&cd=0&did=cfcd208495d565ef66e7dff9f98764da&logid=2341318009&vid=131617383戏曲精选49746182563&auth_key=1655107741-0-0-bbbd0ff6588a8deae544fe7c6a58a2c1&bcevod_channel=searchbox_feed

急救方法,#genre#
人工呼吸法,https://vod.youlai.cn/72de8cf0d9914731ac2fd288728b5e4a/a1a38082a6b948f2b0613cd995721d20-c65de217ed281ce147a07baae3d58939-sd.mp4
婴儿心脏急救法,https://vod.youlai.cn/a2be1cd81e0649478ee37e5d1ff2b9be/b92fe561abf14181959899867bae97c0-99e7a88b8037e53c68b969453e84537a-sd.mp4
儿童心脏骤停法,https://vod.youlai.cn/54ffd34a01e04bf5b646aee765bc0aba/d99caa428ec542479c912699859cf1c4-d0d3fd20a6f674cfe9c9582810ac86e3-sd.mp4
成人心脏骤停急救法,https://vod.youlai.cn/e9f758ed68794b2ab9cdc7dbb6b7cc45/2e477278fa004167a4e5bc595bd60a62-987d9ce98cbb9609e5ac4c09e440a68a-sd.mp4
止血,https://vod.youlai.cn/39bef4b5e26647a0a69ed00c3a8932c5/8caa1d77d1ac45a8915f78adaea91f25-8c989b9c4fc704e73641ec75a3a7c33e-sd.mp4
异物窒息自救法,https://vod.youlai.cn/a9840cc3e7a844f28816462c5e861442/4d0137e859b143d9a5ae70cd4be5f8ef-54fed1bc4ea787acb0383f010b746b9f-sd.mp4
成人异物卡喉急救法,https://vod.youlai.cn/e112f582bc7f48f7ac2061ad9ff77d05/089337f78dbe4376a0edc1ff1e4dc905-5bd95119a07d9e9911ddc7747b8c2b73-sd.mp4
孕妇或肥胖者窒息急救法,https://vod.youlai.cn/e9945800adf4483aa8b99f2ed02f7db9/e82ea3137ed644f4b45515f080acb166-92d583ece133244f04cd62c480c5b8f9-sd.mp4
异物卡喉自救法,https://vod.youlai.cn/7f9c1f2f3e9e4188b512dd4a678575a8/6ab269f753544196946c8db53ac7074a-e4c128779db52824e23331e967838a8b-sd.mp4
儿童异物窒息法,https://vod.youlai.cn/87a1b54899b84ce4b35e0229d7d11ff4/e5d9d41b5a284265b7b32cf30cf5d382-4dd371f26bde71ec0f361811f2d9a823-sd.mp4
肿胀处理方法,https://vod.youlai.cn/8fda9119c9534a4794db6c7a31150735/a401033c210d47e998e5439633b6113b-f2f99832467f424a877a63ca0e59ce44-sd.mp4
仓鼠咬伤处理方法,https://vod.youlai.cn/eeb33864357241ef87c17a56175111d4/4de857208e91439d9d572f063cd0a035-710763a01f7a7cfa8394785e5babf4b8-sd.mp4
岔气处理方法,https://vod.youlai.cn/bdee6ea815b947ceb141b90318f9e340/872f35e1094744aaadd94661d68d8670-6481a06ca8bcb467576a42c975bccb47-sd.mp4
肌肉拉伤处理方法,https://vod.youlai.cn/24f7d92424164ed79f3a5f8fc07b795e/091cc42307174a1e9471afaad7d9ea1c-d9a54d9123e2bc06fec46f276a03d188-sd.mp4
打耳洞红肿处理方法,https://vod.youlai.cn/5e871e5d0a5a40b2afa3fcf43189bf21/ac3f2b3b45dd4431b283b8dd33250527-53e12391161e6916f8f60c718f3ed600-sd.mp4
鞭炮炸伤处理方法,https://vod.youlai.cn/7cbe2aa602e647cfa9854469c98e0253/0ca8b2f345e8451c9b752be5955ee630-f73ce0dfba3961d563d3f83095cb1eb4-sd.mp4
脸部过敏处理方法,https://vod.youlai.cn/f41db2075a4b46868ddf0e6c3f573afe/6f0b72a7c94f43a0b673b7b9a2ba951e-41e07231176e6bad866301574ef39418-sd.mp4
脚扎伤处理方法,https://vod.youlai.cn/076315781c5440b89670e5853d29e4wd8/5698d77ef8844c408a25271da0283b02-ab94c988d8a8edc4922c2fe15aabde0e-sd.mp4
老人跌倒急救法,https://vod.youlai.cn/10e2f18bea574626ba869635ba8a70a1/c10ba0b524024cc38ef5c1f1ed3c14bb-58a4856dfb14c04e833e0f04c768327c-sd.mp4
擦伤处理方法,https://vod.youlai.cn/781932e07d384aa8b1561585b4ff4886/833b9b8c55304805ae060a3a35228cda-a39a84bfbf493ec6b959247c867f836b-sd.mp4
断指急救法,https://vod.youlai.cn/e5444074ddac4b42993e4c53128516cb/d2a91e76830348f0abad2c92e05ffeef-d3194db679534a6111a589c40e34bd02-sd.mp4
腿抽筋处理方法,https://vod.youlai.cn/7f2828acc5f9432881f3833f3c13c7c5/01d1195f0ae04895852098bbf4f00886-18da40cf01b9dbc6b9b5d04d3cca74b9-sd.mp4
脚扭伤处理方法,https://vod.youlai.cn/9ad15caadeba46f39630339787ac3bb6/b912d1569e1643ae92a0bd300942503f-5672574782b93ec8561c4b417d0e676d-sd.mp4
异物插入眼急救法,https://vod.youlai.cn/f5cfb00203964752aaed8ebca1d5cf32/ad515860d7034de28e6b24625fa5564d-ab7a86b8c4699758b4af49ddd309f562-sd.mp4

象棋学习,#genre#
入门1基本规则,https://vd3.bdstatic.com/mda-pbdj4fk7xn8uax8u/sc/cae_h264/1676384551816717801/mda-pbdj4fk7xn8uax8u.mp4
入门2基本棋理,https://vd3.bdstatic.com/mda-pbf472r1qj2sj19y/sc/cae_h264/1676517780027081514/mda-pbf472r1qj2sj19y.mp4
入门3马的杀法,https://vd3.bdstatic.com/mda-pbf4ct4neegqv976/sc/cae_h264/1676517948901453539/mda-pbf4ct4neegqv976.mp4
入门4马的杀法,https://vd3.bdstatic.com/mda-pbf77efdh6bew6ec/sc/cae_h264/1676525496383124037/mda-pbf77efdh6bew6ec.mp4
入门5车马炮,https://vd3.bdstatic.com/mda-pbfhbs5phh2yjsyg/sc/cae_h264/1676550621210112682/mda-pbfhbs5phh2yjsyg.mp4
入门6炮的杀法,https://vd3.bdstatic.com/mda-pbg6yf3c4a4s313x/sc/cae_h264/1676612592656265626/mda-pbg6yf3c4a4s313x.mp4
入门7搏杀思路,https://vd3.bdstatic.com/mda-pbgzzf25icwvecnw/sc/cae_h264/1676682713567945221/mda-pbgzzf25icwvecnw.mp4
入门8残棋定式,https://vd3.bdstatic.com/mda-pbh59xkfpfj61g5c/sc/cae_h264/1676693915821036424/mda-pbh59xkfpfj61g5c.mp4
入门9提升残棋,https://vd3.bdstatic.com/mda-pbig8ngrfwkf0hap/sc/cae_h264/1676807443522459542/mda-pbig8ngrfwkf0hap.mp4
入门10残棋难度,https://vd3.bdstatic.com/mda-pbj73hp5xj7d1hd7/sc/cae_h264/1676874342178419463/mda-pbj73hp5xj7d1hd7.mp4
入门11奇怪布局,https://vd3.bdstatic.com/mda-pbjej49mw8217jrr/sc/cae_h264/1676889636059094159/mda-pbjej49mw8217jrr.mp4
入门12布局理论,https://vd3.bdstatic.com/mda-pbne86j9ei5604j2/sc/cae_h264/1677148962116637150/mda-pbne86j9ei5604j2.mp4
入门13常见布局,https://vd3.bdstatic.com/mda-pbkj89fqua2f7g2z/sc/cae_h264/1676988868146488963/mda-pbkj89fqua2f7g2z.mp4
入门14经典拆桥,https://vd3.bdstatic.com/mda-pbm5p2xs4d26ku2y/sc/cae_h264/1677041751787890367/mda-pbm5p2xs4d26ku2y.mp4
入门15智能棋谱,https://vd3.bdstatic.com/mda-pbn7dyu3yzb9mn2u/sc/cae_h264/1677130946247190555/mda-pbn7dyu3yzb9mn2u.mp4
入门16列炮手布局,https://vd3.bdstatic.com/mda-pbb98t59q6t8dc2g/sc/cae_h264/1676184792806204803/mda-pbb98t59q6t8dc2g.mp4
入门18突破瓶颈,https://vd3.bdstatic.com/mda-pbe43isfy96jz7rx/sc/cae_h264/1676432224948942359/mda-pbe43isfy96jz7rx.mp4
入门19惊艳四座,https://vd3.bdstatic.com/mda-pbq7b5kjyefgzbct/sc/cae_h264/1677302841669021544/mda-pbq7b5kjyefgzbct.mp4

高手对弈,https://vd3.bdstatic.com/mda-mc7dff8dgkbs01ke/cae_h264_nowatermark/1615192250/mda-mc7dff8dgkbs01ke.mp4
三个原则,https://vd3.bdstatic.com/mda-pai3yc9udvuigxc0/hd/cae_h264/1674098018703166672/mda-pai3yc9udvuigxc0.mp4
大爷懵了,https://vd3.bdstatic.com/mda-qac1c5xghryg1dav/hd/cae_h264/1705478118495596404/mda-qac1c5xghryg1dav.mp4
专破当头炮的传世神谱,https://vd3.bdstatic.com/mda-qd42dud0x5xk73jb/hd/cae_h264/1712438833100938172/mda-qd42dud0x5xk73jb.mp4
残局马炮绝活厉害,https://vd3.bdstatic.com/mda-mc6b6iw4m6bq7m8n/v1-cae/hd/mda-mc6b6iw4m6bq7m8n.mp4
唐丹的布局的霸气,https://vd3.bdstatic.com/mda-mm24sgetizqr9grf/hd/cae_h264_nowatermark/1638513931763005852/mda-mm24sgetizqr9grf.mp4
唐丹中局战术提升思维,https://vd3.bdstatic.com/mda-nit9t2k5hcxamqnb/hd/cae_h264/1664350699297099951/mda-nit9t2k5hcxamqnb.mp4
时凤兰开局弃马如何应对,https://vd3.bdstatic.com/mda-jinfz6zsrk1tny79/hd/mda-jinfz6zsrk1tny79.mp4
小叶飞刀下棋讲解详细,https://vd3.bdstatic.com/mda-kh7umq7xkte301sy/v1-cae/hd/mda-kh7umq7xkte301sy.mp4
五丁凿路的精品棋局,https://vd3.bdstatic.com/mda-qd84cyrenxcz1b17/hd/cae_h264/1712804505456980646/mda-qd84cyrenxcz1b17.mp4
开局巧妙得子稳控全局,https://vd3.bdstatic.com/mda-qd26tbhmzk8sgzrs/576p/h264/1712119996122005346/mda-qd26tbhmzk8sgzrs.mp4
他没有把握住车马炮,https://vd3.bdstatic.com/mda-qdafixqm98061q6u/576p/h264/1712833418292911675/mda-qdafixqm98061q6u.mp4
铁门栓特大下棋惊心动魄,https://vd3.bdstatic.com/mda-qdc9cjvfjw2brpe0/hd/cae_h264/1712991305229186568/mda-qdc9cjvfjw2brpe0.mp4
无可奈何花落去,https://vd3.bdstatic.com/mda-qdb7mtf7dg23dkgi/hd/cae_h264/1712899712976524129/mda-qdb7mtf7dg23dkgi.mp4
夹车炮巧胜车马炮,https://vd3.bdstatic.com/mda-qdd9unzpxc79ur1g/576p/h264/1713077834405353538/mda-qdd9unzpxc79ur1g.mp4
过宫炮布局陷阱怎么破,https://vd3.bdstatic.com/mda-qdc73hn8cczt8qyb/576p/h264/1712984628491100546/mda-qdc73hn8cczt8qyb.mp4
送士后的巧妙绝杀,https://vd3.bdstatic.com/mda-kh5kvrkqufmpx6u0/hd/cae_h264_nowatermark/mda-kh5kvrkqufmpx6u0.mp4
走到天亮也是和棋,https://vd3.bdstatic.com/mda-maqgr1jirfkamfnu/cae_h264_nowatermark/1611547407/mda-maqgr1jirfkamfnu.mp4
大将军被小崽子欺负,https://vd3.bdstatic.com/mda-qd845zynf93vnhu4/hd/cae_h264/1712796671823045185/mda-qd845zynf93vnhu4.mp4
何媛一招炮2平4太精妙,https://vd3.bdstatic.com/mda-jfvx8t34mxngkgtt/hd/mda-jfvx8t34mxngkgtt.mp4
真假王天一到底谁赢了,https://vd3.bdstatic.com/mda-mhv71ryg0swfs2wt/hd/cae_h264_nowatermark/1630300661956421259/mda-mhv71ryg0swfs2wt.mp4
许银川vs王天一,https://vd3.bdstatic.com/mda-jfjqma91475gs6k7/hd/mda-jfjqma91475gs6k7.mp4
2019年甲联赛象棋第一,https://vd3.bdstatic.com/mda-jhh1ci7xw364cfnm/hd/mda-jhh1ci7xw364cfnm.mp4
王天一输的最狠的一盘棋,https://vd3.bdstatic.com/mda-kgpzby3hf66wk312/v1-cae/hd/mda-kgpzby3hf66wk312.mp4
许银川不愧为象棋冠军,https://vd3.bdstatic.com/mda-jiknhwyp4wyra90m/hd/mda-jiknhwyp4wyra90m.mp4
暗伏玄机的高手绝活,https://vd3.bdstatic.com/mda-mj24esbku9kxxaqz/hd/cae_h264_nowatermark/1633317110149758502/mda-mj24esbku9kxxaqz.mp4
过宫炮考验布局基本功,https://vd3.bdstatic.com/mda-jimmh9bb9ezfae1c/hd/mda-jimmh9bb9ezfae1c.mp4
许银川弃子拼杀胡荣华,https://vd3.bdstatic.com/mda-mb6zt2eben09n5vw/v1-hknm/hd/mda-mb6zt2eben09n5vw.mp4
22招再次斩杀王天一,https://vd3.bdstatic.com/mda-kk3vhjjp3cxhwpt9/hd/cae_h264_nowatermark/1604500058/mda-kk3vhjjp3cxhwpt9.mp4
王天一把对手逼死在墙角,https://vd3.bdstatic.com/mda-qdc9cmv89hx8paqe/576p/h264/1712990433839270720/mda-qdc9cmv89hx8paqe.mp4
许银川吃了才知道是套路,https://vd3.bdstatic.com/mda-kbmk06ed3wv5f2pt/v1-cae/hd/mda-kbmk06ed3wv5f2pt.mp4
送马你也不吃三两下绝杀,https://vd3.bdstatic.com/mda-jmmw3g4sqk9c9kig/v1-cae/hd/mda-jmmw3g4sqk9c9kig.mp4
唐丹凭感觉斩杀了对手,https://vd3.bdstatic.com/mda-kkkqwvww4spk4gn8/hd/cae_h264_nowatermark/1605977793/mda-kkkqwvww4spk4gn8.mp4
杀业9刀切豆腐不堪一击,https://vd3.bdstatic.com/mda-mbhjxjz6pq5wbvh9/cae_h264_nowatermark/1613894262/mda-mbhjxjz6pq5wbvh9.mp4
唐丹这盘棋输的真窝火,https://vd3.bdstatic.com/mda-kh4vhe217pfbs8cx/hd/mda-kh4vhe217pfbs8cx.mp4
整盘棋没有任何瑕疵,https://vd3.bdstatic.com/mda-kj3izufp0uuqcb8d/hd/cae_h264_nowatermark/mda-kj3izufp0uuqcb8d.mp4
布局陷阱何媛的象棋冠军,https://vd3.bdstatic.com/mda-jfvyqda9rec5txcm/hd/mda-jfvyqda9rec5txcm.mp4
掌握了象棋棋理受益终身,https://vd3.bdstatic.com/mda-impyebrie318ar3r/hd/mda-impyebrie318ar3r.mp4
中国象棋基本杀法第一节,https://vd3.bdstatic.com/mda-jkgxwi431yjczcu8/576p/cae_h264/1657069620497024555/mda-jkgxwi431yjczcu8.mp4
想要赢中炮记住这三招,https://vd3.bdstatic.com/mda-kgjr0ktu5jfvfbh9/v1-cae/hd/mda-kgjr0ktu5jfvfbh9.mp4
象棋飞刀布局急进中兵,https://vd3.bdstatic.com/mda-mk9940t1qza4ptet/576p/cae_h264/1651596935959437402/mda-mk9940t1qza4ptet.mp4

影视3D,#genre#

生物多样性,https://vd3.bdstatic.com/mda-ne6irx2irbjbbr6v/sc/cae_h264/1651932935194074079/mda-ne6irx2irbjbbr6v.mp4
电影,https://vd3.bdstatic.com/mda-kj0kfvyty9dk9nk0/v1-cae/sc/mda-kj0kfvyty9dk9nk0.mp4
木叶上忍的究极对决,https://vd4.bdstatic.com/mda-mahnrqxb6xvgzyte/sc/cae_h264_nowatermark/1610957664/mda-mahnrqxb6xvgzyte.mp4
千里江山图,https://vd4.bdstatic.com/mda-ncrggyx20mz0s134/sc/cae_h264_delogo/1648294922621791952/mda-ncrggyx20mz0s134.mp4
3D投影1,https://vd4.bdstatic.com/mda-ncuizu4wfrjswzxp/720p/h264_delogo/1648560283895563574/mda-ncuizu4wfrjswzxp.mp4
3D投影2,https://vd4.bdstatic.com/mda-ncuiyrw7qj9x5w3z/720p/h264_delogo/1648560203494563586/mda-ncuiyrw7qj9x5w3z.mp4
不同国家,https://vd2.bdstatic.com/mda-ncm7bqn1fvayqcac/sc/cae_h264_delogo/1647926240143319597/mda-ncm7bqn1fvayqcac.mp4
艺术科技感,https://vd3.bdstatic.com/mda-ncrw9pciw60jymyd/sc/cae_h264_delogo/1648329992682771558/mda-ncrw9pciw60jymyd.mp4
视觉艺术,https://vd2.bdstatic.com/mda-ncj8cwfhcr4zyrfd/sc/cae_h264_delogo/1647755833056552862/mda-ncj8cwfhcr4zyrfd.mp4
功夫之王,https://vdse.bdstatic.com//92bd4a8082ab3cb7e96e1d852bc0d5f4.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2022-05-07T19%3A35%3A37Z%2F-1%2Fhost%2Fbac03dc21a0ea989035da20433039cdcc82efc3a5773df7c4dbcf4d6b6d62443
3D0,https://vd2.bdstatic.com/mda-kfhr50vjwtmttwxc/v1-cae/sc/mda-kfhr50vjwtmttwxc.mp4
3D1,https://vd4.bdstatic.com/mda-mdfijn4crxseyky0/1080p/cae_h264/1618549960/mda-mdfijn4crxseyky0.mp4
3d4,https://vd2.bdstatic.com/mda-kmtfv6y5gctpa35w/sc/mda-kmtfv6y5gctpa35w.mp4
混剪3D,https://vd3.bdstatic.com/mda-kksk814vwc1m06av/sc/mda-kksk814vwc1m06av.mp4
3D5,https://vd2.bdstatic.com/mda-kkfx81ffgjvk2qja/v1-cae/sc/mda-kkfx81ffgjvk2qja.mp4
